name, gender
Reşididdin,E
Rüveyde,K
Rüvide,K
Sedef,K
Seden,K
Sedit,E
Semender,E
Serdil,K
Sevde,K
Sevdiye,K
Sevgideğer,E
Sevindik,E
Seydi,E
Seyyide,K
Sıddık,E
Sıdkı,E
Sıdkıye,K
Sidre,K
Simden,K
Sude,K
Sudi,E
Sudiye,K
Suudi,E
Suzidil,K
Süerdem,E
Süerden,E
Sündüs,K
Süveyde,K
Şemdin,E
Şendeniz,K
Şendil,K
Şendur,E
Şengeldi,U
Şermende,K
Şevkidil,K
Şide,E
Tedü,E
Tendü,U
Tendürek,E
Tepedelen,E
Tevhiddin,E
Tevhide,K
Tokdemir,E
Topdemir,E
Toydemir,E
Toydeniz,E
Tümerdem,E
Türkdoğdu,E
Ufukdeniz,E
Uldız,E
Umdu,E
Urundu,E
Ülküdeş,U
Üngördü,E
Ünüdeğer,E
Ünverdi,E
Üründü,E
Vedi,E
Vedide,K
Vedit,E
Velide,K
Veliyüddin,E
Verdî,E
Yârıdil,K
Yedier,E
Yediger,E
Yediveren,K
Yıldıku,K
Yıldır,E
Yıldırer,E
Yıldırım,E
Yıldız,K
Yurdum,K
Yurdusev,U
Yurduşen,E
Zeyneddin,E
Zühdi,E
Âlem,E
Âsiye,K
Âtike,K
Âtiye,K
Âzime,K
Efe,E
Efgen,E
Efkâr,E
Eflâtun,U
Efruz,E
Efser,U
Efsun,K
Ege,U
Egemen,U
Egenur,K
Egesel,E
Eğilmez,E
Eğrek,E
Ehil,K
Ehlimen,E
Eke,E
Ekemen,E
Eken,E
Ekenel,E
Ekener,E
Ekim,U
Ekin,U
Ekiner,E
Ekmel,E
Ekrem,E
Elâ,K
Elânur,K
Elgin,U
Elif,K
Elife,K
Elik,K
Elitez,E
Eliuz,E
Eliüstün,E
Elöve,E
Elöver,E
Elver,E
Elveren,E
Emek,U
Emel,K
Emet,E
Emin,E
Emine,K
Eminel,E
Emir,E
Emoş,K
Emre,E
Emri,E
Emriye,K
Ener,E
Eneren,E
Energin,E
Enes,E
Enfes,K
Engin,U
Enginel,E
Enginer,E
Enginiz,U
Enginsoy,E
Enginsu,U
Engiz,E
Engür,E
Enis,E
Enise,K
Enmutlu,E
Enver,E
Er,E
Erek,E
Ereken,E
Erel,U
Erem,U
Eren,U
Erenel,E
Erengül,K
Erengün,K
Erenler,E
Erenöz,E
Erensoy,E
Erensü,E
Erentürk,E
Erenuluğ,E
Erer,E
Erge,K
Ergem,K
Ergen,E
Ergenekon,E
Ergener,E
Ergi,E
Ergil,E
Ergin,E
Erginel,E
Erginer,E
Erginsoy,E
Ergintuğ,E
Ergök,E
Ergökmen,E
Ergönen,E
Ergönül,E
Ergör,E
Ergun,E
Erguner,E
Ergül,U
Ergülen,U
Ergüler,U
Ergümen,E
Ergün,U
Ergüner,E
Ergüneş,E
Ergüney,E
Ergüven,E
Erhun,E
Erışık,E
Erik,E
Eriker,E
Erim,U
Erimel,E
Erimer,E
Erin,U
Erip,E
Eripek,E
Eriş,U
Erişen,K
Erişkin,E
Eriz,E
Erk,E
Erke,U
Erkel,E
Erker,E
Erkın,E
Erkınel,E
Erkış,E
Erkin,U
Erkinel,E
Erkiner,E
Erkmen,E
Erkmenol,E
Erkol,E
Erksoy,E
Erksun,E
Erktin,E
Erkul,E
Erkunt,E
Erkurt,E
Erkuş,E
Erkut,E
Erkutlu,E
Erlik,E
Ermiş,E
Ermiye,K
Ermutlu,E
Ernur,E
Eroğlu,E
Eroğul,E
Eroğuz,E
Erol,E
Eröge,E
Eröz,E
Ersel,E
Ersen,E
Erserim,E
Ersev,E
Erseven,E
Ersever,E
Ersevin,E
Ersezen,E
Ersezer,E
Ersin,E
Erson,E
Ersoy,E
Ersöz,E
Ersu,E
Ersun,E
Ersü,E
Erşen,E
Erşet,E
Erte,E
Ertek,E
Erteke,E
Ertekin,E
Ertem,E
Erten,U
Ertim,E
Ertin,E
Ertingü,E
Ertok,E
Ertop,E
Ertöre,E
Ertuğ,E
Ertuğrul,E
Ertut,E
Ertün,E
Ertüre,E
Ertürk,E
Ertüze,E
Ertüzün,E
Erülgen,E
Erün,E
Erüstün,E
Ervin,K
Eryetiş,E
Eryiğit,E
Erzi,E
Ese,E
Esen,U
Esenel,E
Esener,E
Esengül,K
Esengün,K
Esenkul,E
Esentimur,E
Esentürk,E
Eser,U
Esergül,K
Esim,U
Esin,U
Esiner,E
Eskin,E
Eslek,E
Esmer,K
Esvet,E
Eşe,K
Eşim,K
Eşin,K
Eşit,E
Eşkin,E
Eşmen,U
Eşref,E
Ethem,E
Eti,E
Etik,K
Etike,K
Evgin,E
Evin,K
Evirgen,E
Evnur,K
Evren,U
Evrensel,E
Evrim,U
Evrimer,E
Evsen,E
Evşen,E
Eylem,E
Eylül,U
Eymen,E
Eyüp,E
Ezel,U
Ezelî,K
Ezgi,K
Ezgin,K
Ezgü,E
Ezgüer,E
Ezgütekin,E
Fâkihe,K
Fehim,E
Fehime,K
Fehmi,E
Fehmiye,K
Felât,E
Felek,U
Fenni,E
Fenniye,K
Fer,E
Fergün,K
Ferhun,E
Feri,K
Ferih,E
Feriser,K
Ferişte,K
Ferit,E
Feriz,E
Fernur,K
Ferruh,E
Fersoy,E
Feruze,K
Ferve,K
Fesih,E
Fethi,E
Fethiye,K
Fetih,E
Fevzi,E
Fevziye,K
Feyiz,E
Feyzettin,E
Feyzi,E
Feyziye,K
Figen,K
Fikret,U
Fikrettin,E
Fikriye,K
Filizer,E
Firuze,K
Fügen,K
Fütüvvet,E
Gelener,E
Gelengül,K
Gelin,K
Gelinkız,K
Genez,E
Gevher,K
Gevheri,E
Gezer,K
Gezgin,E
Gezginer,E
Girginer,E
Gizem,K
Gizer,E
Gizmen,E
Göğem,U
Göğen,E
Gökel,E
Göken,E
Göker,E
Gökmen,E
Gökmener,E
Gökmete,E
Göknel,E
Gökperi,K
Göksel,U
Gökselen,K
Göksen,U
Göksenin,E
Gökser,E
Göksev,U
Gökseven,E
Göksever,E
Gökşen,U
Gökten,E
Göktöre,E
Gölge,K
Gönen,E
Gönener,E
Görez,K
Görkel,E
Görkem,U
Görkemli,U
Görker,E
Görkey,E
Görkmen,E
Görksev,E
Görsev,K
Gövem,K
Gövez,E
Göymen,E
Göze,K
Gözegir,E
Gözem,U
Gözlem,K
Güfte,K
Güher,K
Gülâfet,K
Gülâver,K
Güleğen,E
Gülek,E
Gülel,E
Gülen,K
Gülener,E
Gülengül,K
Gülennur,K
Güler,K
Güleren,K
Gülergin,U
Gülergün,U
Gülersin,K
Güleryüz,E
Gülesen,K
Güleser,K
Gülesin,K
Gülev,K
Gülfem,K
Gülfer,K
Gülgen,K
Gülgez,K
Gülgûne,K
Gülgüney,K
Gülgüzel,K
Gülipek,K
Gülmen,E
Gülneşe,K
Gülören,K
Gülözer,K
Gülperi,K
Gülrenk,K
Gülsel,K
Gülseli,K
Gülselin,K
Gülsemin,K
Gülsen,K
Gülser,K
Gülseren,K
Gülserim,K
Gülsev,K
Gülseven,K
Gülsever,K
Gülsevi,K
Gülsevil,K
Gülsevin,K
Gülsezer,K
Gülsezin,K
Gülsinem,K
Gülsüme,K
Gülşehri,K
Gülşeker,K
Gülşen,K
Gülşeref,K
Gülşerif,K
Gültekin,E
Gülten,K
Gülter,K
Gülümser,K
Gülümşen,K
Gülver,K
Gülveren,K
Gülzemin,K
Gümüştekin,E
Günel,U
Güner,U
Güneren,E
Günergin,E
Güneri,E
Günerim,K
Güneş,U
Güneşen,E
Güney,U
Günfer,K
Güngören,U
Güngöze,E
Günsel,U
Günseli,K
Günsenin,K
Günser,U
Günseren,K
Günşen,U
Güntekin,E
Günten,K
Güntöre,E
Günver,U
Günyeli,E
Gürel,K
Gürer,E
Gürsel,U
Gürselin,K
Gürsen,K
Gürses,K
Gürsev,K
Gürsevil,K
Gürşen,K
Gürten,K
Güven,U
Güze,K
Güzel,K
Güzey,K
Hâkime,K
Hâlet,U
Hekim,E
Heper,E
Hepgül,K
Hepşen,K
Hepyener,E
Hepyüksel,E
Heves,K
Hıfziye,K
Hızlıer,E
Hikmet,U
Hikmettin,E
Hilmiye,K
Himmet,E
Hoşsel,K
Hoşsen,K
Hoşses,K
Hoşten,K
Hulkiye,K
Hurisel,K
Huriser,K
Huriye,K
Hurrem,K
Hükmiye,K
Hüner,E
Hürmet,U
Hürrem,K
Hürriyet,U
Hürsel,U
Hürsen,K
Hürsev,E
Hürşen,K
Hüseyin,E
Hüsmen,E
Hüsne,K
Hüsniye,K
Hüsnügüzel,K
Hüsnüye,K
Hüsrev,E
Işıker,E
Işıner,E
İffet,U
İlergin,E
İleri,E
İlerigün,E
İlke,U
İlker,E
İlksel,K
İlksen,K
İlksev,K
İlkşen,K
İlmen,E
İlmiye,K
İlsev,E
İlseven,E
İlsever,E
İlşen,K
İltekin,E
İltemir,E
İltemiz,E
İltemür,E
İlter,U
İlteriş,E
İltüze,E
İme,K
İmer,U
İmge,K
İmre,E
İmren,U
İpek,K
İpekel,K
İpekten,K
İrem,K
İren,E
İrtek,E
İsen,K
İsenkutluğ,K
İsmet,U
İşmen,E
İşseven,E
İşsever,E
İşvekâr,K
İvegen,E
İyem,U
İyimser,U
İyiyürek,E
İzel,K
İzem,U
İzzet,E
İzzettin,E
Kâmile,K
Kâşife,K
Kâzime,K
Kekik,K
Keklik,K
Kelâmi,E
Keleş,E
Keleştimur,E
Kemter,E
Kent,E
Kenter,E
Kepez,E
Kerem,E
Kerim,E
Kerime,K
Kermen,E
Kesek,E
Kesim,E
Keskin,E
Keskinel,E
Keskiner,E
Keşfi,E
Keşfiye,K
Kete,E
Keven,E
Kevkep,U
Kevnî,E
Kevser,K
Key,E
Keyfi,E
Kezer,E
Kınel,E
Kıner,E
Kırteke,E
Kırtekin,E
Kısmet,U
Kıymet,K
Kiper,E
Kirmen,E
Korel,E
Korer,E
Koryürek,E
Koşuktekin,E
Kökel,E
Köken,E
Köker,E
Köklem,E
Kökten,E
Kömen,E
Körnes,E
Körpe,K
Köse,E
Kösem,K
Kösemen,U
Kösten,E
Köşek,E
Köşker,E
Köymen,E
Közer,E
Kumriye,K
Kutsel,K
Kutseli,K
Kuzey,E
Lâle,K
Lâlegül,K
Lâleruh,K
Lâmiye,K
Lâtife,K
Lemi,E
Lemiye,K
Lerze,K
Lerziş,K
Levent,E
Levin,E
Leylâ,K
Leylâgül,K
Leyli,K
Leylifer,K
Leylüfer,K
Leziz,K
Lezize,K
Lütfiye,K
Mefkûre,K
Meftun,E
Meftune,K
Mehip,E
Mehir,K
Mehmet,E
Mehru,K
Mehti,E
Mehtiye,K
Mehveş,K
Mekin,E
Mekki,E
Melek,K
Meleknur,K
Melekper,K
Melekru,K
Melen,E
Melih,E
Melik,E
Melike,K
Melis,K
Meliz,K
Meltem,K
Melûl,U
Memik,E
Memiş,E
Memnun,E
Memnune,K
Memo,E
Memun,E
Menekşe,K
Menevşe,K
Mengi,E
Mengli,K
Mengûş,K
Mengü,U
Mengüer,E
Mengütekin,E
Mensup,E
Mensur,E
Mensure,K
Menşur,E
Menşure,K
Menzur,E
Menzure,K
Mergen,E
Mergup,E
Merih,U
Mersin,E
Mert,E
Mertel,E
Merter,E
Mertkol,E
Mertol,E
Merttürk,E
Merve,K
Meryem,K
Merziye,K
Merzuk,E
Meserret,K
Mesih,E
Mesrur,E
Mesrure,K
Mestur,E
Mesture,K
Mesure,K
Mesut,U
Meşhur,E
Meşkûr,E
Meşkûre,K
Meşru,E
Mete,E
Methiye,K
Metin,E
Metine,K
Metiner,E
Mevlit,E
Mevlût,E
Mevlüt,E
Mevsim,K
Mevzun,E
Mevzune,K
Meyil,K
Meymun,E
Meymune,K
Mezit,E
Meziyet,K
Mezun,E
Mihine,K
Mihriye,K
Mine,K
Minnet,K
Mirkelâm,E
Muhlise,K
Muhsine,K
Muhterem,U
Muhteşem,U
Muine,K
Mukime,K
Munise,K
Muslihe,K
Mutluer,E
Mutlutekin,E
Mutver,E
Müesser,U
Müeyyet,U
Müferrih,U
Müge,K
Mükerrem,U
Mükevven,K
Mükremin,E
Mükrime,K
Mülhime,K
Mülket,E
Mümine,K
Münevver,K
Münife,K
Münime,K
Münire,K
Müren,U
Mürsel,E
Mürüvvet,K
Müsevver,K
Müslime,K
Müslüme,K
Müstenir,E
Müstenire,K
Müşerref,U
Müşküle,K
Müştehir,E
Müyesser,K
Müzehher,K
Müzekker,E
Müzeyyen,K
Nefer,E
Nefi,E
Nefis,U
Nefise,K
Nehip,E
Nehir,K
Nehire,K
Nehri,E
Nejlâ,K
Nemutlu,U
Neptün,K
Nergis,K
Nergise,K
Nerim,E
Nermi,E
Nermin,K
Nesil,E
Nesim,E
Nesime,K
Nesimi,E
Nesip,E
Nesli,K
Nesligül,K
Nesrin,K
Nesteren,K
Neşe,K
Neşegül,K
Neşem,K
Neşenur,K
Neşet,E
Neşever,K
Neşit,E
Neşve,K
Neveser,K
Nevfel,E
Nevgül,K
Nevhiz,K
Nevin,K
Nevinur,K
Nevir,K
Nevit,E
Nevres,U
Nevreste,K
Nevrettin,E
Nevri,E
Nevriye,K
Nevruz,U
Neyire,K
Neyyire,K
Neyyiri,E
Neyzen,E
Nezih,E
Nezihe,K
Nezihi,E
Nezir,E
Nezire,K
Nilüfer,K
Nimet,U
Niyet,K
Nurâlem,K
Nurel,U
Nurer,E
Nurersin,E
Nurettin,E
Nurfer,K
Nuriye,K
Nurmelek,K
Nurper,K
Nurperi,K
Nursel,U
Nurselen,K
Nurseli,K
Nursen,K
Nursenin,K
Nurser,K
Nurseren,K
Nursev,K
Nurseven,K
Nursevil,K
Nursevim,K
Nursevin,K
Nursine,K
Nurşen,K
Nurtek,K
Nurtekin,E
Nurten,K
Nurver,U
Nurveren,K
Nurzen,K
Nurzer,K
Nusret,U
Nusrettin,E
Nükhet,K
Nüzhet,U
Oğultekin,E
Oğuzer,E
Oker,E
Okergin,E
Oksev,E
Okseven,E
Oksever,E
Oktüre,E
Oktüremiş,E
Okver,E
Olguner,E
Onel,E
Oner,E
Onerim,E
Onguner,E
Ongüner,E
Ongüneş,E
Onuker,E
Onuktekin,E
Onursev,E
Onurseven,E
Öge,U
Öger,E
Öget,U
Ögetürk,E
Öğe,E
Öğet,E
Öğmen,E
Öke,U
Ökeer,E
Ökelik,E
Öker,E
Ökkeş,E
Ökmen,E
Ökmener,E
Ökte,E
Öktem,E
Öktemer,E
Ökten,E
Öktener,E
Ölen,E
Ölmez,U
Ömer,E
Önel,E
Önemli,E
Önen,E
Öner,U
Öneri,E
Öneş,E
Öney,U
Öngel,E
Öngen,E
Öngören,E
Önsel,E
Ören,U
Örenel,E
Örengül,K
Örfiye,K
Örge,K
Örgen,E
Örnek,U
Örsel,E
Örüner,E
Öryürek,E
Öşme,K
Ötleğen,K
Ötüken,E
Övet,E
Öymen,E
Özek,E
Özel,U
Özen,U
Özengin,E
Özengül,K
Özenir,K
Özenli,K
Özer,U
Özerek,E
Özerk,E
Özerkin,E
Özerkmen,E
Özerol,E
Özertem,E
Özge,U
Özgeer,E
Özgen,U
Özgener,E
Özger,E
Özgünel,K
Özgüner,E
Özgüneş,U
Özgüney,K
Özgürel,E
Özgüven,E
Özilter,E
Özipek,K
Özke,E
Özkent,E
Özker,E
Özlek,E
Özlem,K
Özlen,U
Özlenen,K
Özler,U
Özleyiş,K
Özlüer,E
Özmen,U
Özmert,E
Özöğe,E
Özpeker,E
Özpetek,U
Özsel,U
Özselen,U
Özsevi,U
Özsüer,E
Özşen,E
Öztek,E
Öztekin,E
Özten,K
Öztinel,E
Öztiner,E
Özüpek,E
Özver,E
Özveren,E
Özveri,U
Özvermiş,E
Pek,K
Peköz,K
Peksu,K
Pekşen,K
Pelin,K
Pelit,K
Peren,K
Peri,K
Perinur,K
Periru,K
Periveş,K
Perize,K
Permun,K
Pertev,E
Peruze,K
Perver,K
Pervin,K
Perviz,K
Pesen,K
Pesent,K
Petek,K
Peyker,K
Piruze,K
Prenses,K
Püren,K
Pürfer,K
Pürşen,K
Refet,U
Refettin,E
Refi,E
Refiğ,E
Refih,E
Refihe,K
Refii,E
Refik,E
Refiye,K
Reis,E
Rekin,E
Rekine,K
Remzi,E
Remziye,K
Rengin,K
Reset,E
Resmî,E
Resmigül,K
Resmiye,K
Resul,E
Reşik,E
Reşit,E
Reviş,U
Rezin,U
Rıfkıye,K
Ruhişen,K
Ruhiye,K
Ruhsen,K
Ruhşen,K
Rukiye,K
Ruşen,U
Ruziye,K
Rüknettin,E
Rüstem,E
Rüştiye,K
Sefer,U
Seferî,E
Seğmen,E
Seher,K
Sehergül,K
Sehi,E
Sekine,K
Sel,K
Selâh,E
Selâhi,E
Selâm,E
Selâmet,U
Selâmettin,E
Selâmi,E
Selâtin,E
Selek,E
Selekmen,E
Selen,U
Seler,E
Selışık,U
Selışıl,K
Selışın,K
Selim,E
Selime,K
Selin,K
Selmi,E
Selmin,K
Selnur,K
Selok,E
Selvet,K
Selvi,U
Semen,K
Semih,E
Semin,K
Semine,K
Semir,E
Semire,K
Semiye,K
Semuh,E
Senem,K
Sener,E
Senger,E
Sengül,K
Sengün,K
Senî,E
Senih,E
Seniye,K
Sennur,K
Senol,E
Seren,U
Serener,E
Serengül,K
Sergen,E
Sergin,E
Sergül,K
Sergün,K
Serhenk,E
Serhun,E
Serim,E
Serimer,E
Serin,U
Seringül,K
Serkut,E
Sermelek,K
Sermet,U
Sermin,K
Sernur,K
Serol,E
Serpil,K
Serpin,K
Sertel,E
Serter,E
Sertuğ,E
Server,E
Servet,U
Servi,U
Seven,U
Sevener,E
Sevengül,K
Sevengün,K
Sever,U
Sevgen,U
Sevgi,K
Sevgili,K
Sevgim,K
Sevginur,K
Sevgisun,K
Sevgül,K
Sevgün,E
Sevgür,U
Sevi,K
Seviğ,E
Sevik,E
Sevil,K
Sevilen,K
Sevilsen,K
Sevim,K
Sevimgül,K
Sevin,U
Sevnur,K
Sevsen,K
Sevsevil,K
Sevük,E
Sevüktekin,E
Seyfettin,E
Seyfi,E
Seyfiye,K
Seyhun,E
Seyit,E
Seylân,U
Seylâp,K
Seymen,E
Sezek,U
Sezel,K
Sezen,U
Sezer,U
Sezgen,U
Sezgi,U
Sezgin,U
Sezi,E
Sezim,E
Sezin,U
Seziş,E
Sezmen,E
Sırriye,K
Sıtkıye,K
Simge,K
Simten,K
Simüzer,K
Sine,K
Sinem,K
Siper,E
Siren,K
Sirer,E
Siret,U
Sirmen,E
Siyret,E
Somel,E
Somer,E
Sonel,K
Soner,E
Sonsen,K
Sonten,K
Sonver,K
Soyer,E
Soygüven,E
Soyluer,E
Soytekin,E
Soyuer,E
Sökmen,E
Sökmener,E
Sökmensü,E
Sökmensüer,E
Sönmez,U
Sönmezer,E
Sözen,U
Sözer,E
Sözmen,E
Suheyp,E
Sulhiye,K
Sumer,U
Sunel,E
Suner,E
Sungurtekin,E
Suphiye,K
Süel,E
Süer,E
Süeren,E
Süergin,E
Süheyl,E
Süheylâ,K
Sülemiş,E
Sümer,U
Sümeyre,K
Sünter,E
Sürmeli,K
Süsen,K
Süyek,E
Süzen,E
Şefik,E
Şeh,E
Şehâlem,E
Şehim,E
Şehime,K
Şehlevent,E
Şehmuz,E
Şehper,K
Şehriyâr,K
Şehriye,K
Şeker,K
Şekime,K
Şekip,E
Şekûr,E
Şekûre,K
Şelâle,K
Şemi,E
Şemim,E
Şemime,K
Şeminur,K
Şems,E
Şemsettin,E
Şemsi,E
Şemsifer,K
Şemsiye,K
Şen,U
Şenel,E
Şener,E
Şengil,U
Şengönül,K
Şengül,U
Şengün,U
Şeniz,U
Şenlen,E
Şenlik,E
Şennur,K
Şenol,U
Şenöz,K
Şensen,E
Şensoy,E
Şensu,K
Şentürk,E
Şenyer,K
Şenyıl,K
Şenyurt,E
Şenyüz,K
Şeref,U
Şerefnur,K
Şeremet,K
Şeren,E
Şerif,E
Şerife,K
Şermin,K
Şeşen,E
Şevket,E
Şevki,E
Şevkinur,K
Şevkiye,K
Şimşek,E
Şimşeker,E
Şive,K
Şivekâr,K
Şöhret,K
Şölen,U
Şule,K
Şükrettin,E
Şükriye,K
Şükûfe,K
Tegin,E
Tek,E
Teke,E
Teker,E
Tekeş,E
Tekgül,K
Tekil,E
Tekin,E
Tekinel,E
Tekiner,E
Tekinsoy,E
Tekir,E
Tekiş,E
Tekiz,E
Tekmil,E
Tekmile,K
Teknur,K
Tekok,E
Tekol,E
Teköktem,E
Teköz,E
Teközer,E
Teksen,U
Teksoy,E
Tekün,E
Tekünlü,E
Telek,U
Telim,E
Telimer,E
Telli,U
Telmize,K
Telvin,K
Temel,E
Temelli,E
Temenni,K
Temime,K
Temir,E
Temirkut,E
Temiz,U
Temizel,E
Temizer,E
Temizol,E
Temizöz,E
Temizsoy,E
Temre,K
Temren,E
Temürlenk,E
Tengir,E
Tengiz,E
Tenigül,K
Tennur,K
Tennure,K
Tenvir,E
Tepegöz,E
Tepel,E
Tepir,E
Terek,E
Terem,E
Terim,U
Terken,K
Teşrif,E
Teşrife,K
Tetik,E
Tetiker,E
Tevekkül,E
Tevfik,E
Tevhit,E
Tevil,E
Tevir,E
Tevs,E
Tevsen,E
Teymur,E
Tez,E
Tezel,U
Tezelli,E
Tezer,U
Tezeren,E
Tezerol,E
Tezgül,K
Tezok,E
Tezol,E
Tezveren,E
Tijen,K
Timurlenk,E
Tiner,E
Titizer,E
Tokel,E
Toker,E
Tokuzer,E
Tokyürek,E
Topel,E
Toper,E
Torel,E
Tökel,E
Tölek,E
Tömek,E
Töre,U
Töregün,E
Törel,E
Töreli,E
Tören,E
Tuğrultekin,E
Tuğsel,E
Tuğser,E
Tuğtekin,E
Tuhfe,U
Tutel,E
Tuter,E
Tuzer,E
Tükel,E
Tülek,E
Tülen,K
Tümel,E
Tümen,E
Tümer,E
Tümerk,E
Tümerkin,E
Tüner,E
Tüney,E
Türe,E
Türek,E
Türel,E
Türeli,E
Türemen,E
Türev,E
Türker,U
Türkine,K
Türkiye,K
Türkmen,U
Türksel,U
Türkşen,E
Tüze,U
Tüzeer,E
Tüzel,U
Tüzemen,E
Tüzenur,K
Tüzmen,E
Tüzüner,U
Uğurel,E
Uğursel,U
Uğurser,K
Uhuvvet,E
Uluer,E
Ulufer,K
Ulutekin,E
Ulviye,K
Umnise,K
User,E
Usluer,E
Uygunel,E
Uyguner,E
Uzel,E
Uzer,E
Uzgören,E
Uzmen,E
Uztekin,E
Üge,U
Üke,E
Üleş,E
Ülez,E
Ülfer,E
Ülfet,U
Ülgen,U
Ülgener,E
Ülger,U
Ülke,K
Ülkem,K
Ülken,E
Ülkenur,K
Ülker,U
Ülkümen,E
Ülküsel,E
Ülküye,K
Ülmen,E
Ümek,E
Ümmet,E
Ümmiye,K
Ümniye,K
Ünek,E
Üner,E
Üngören,E
Ünlem,E
Ünlen,E
Ünlüer,E
Ünsel,K
Ünsev,U
Ünseven,U
Ünsever,U
Ünsevin,E
Ünsiye,K
Ünver,U
Ünveren,E
Ünvermiş,E
Ünzile,K
Ürek,E
Ürem,E
Üren,E
Üresin,E
Ürkmez,E
Ürmegül,K
Ürpek,K
Ürper,K
Üsgen,E
Üstek,E
Üstel,E
Üster,E
Üstüner,E
Ütügen,E
Üveys,E
Üye,E
Üzek,E
Üzer,E
Üzeyir,E
Vefi,E
Vefik,E
Vefki,E
Vehip,E
Vekil,E
Velet,E
Veli,E
Velit,E
Veliye,K
Venüs,K
Vergi,E
Vergili,E
Vergin,E
Verim,E
Vesik,E
Vesim,E
Veyis,E
Veysel,E
Veysi,E
Yâren,E
Yegâh,K
Yegân,E
Yegâne,K
Yeğin,E
Yeğiner,E
Yeğrek,E
Yel,E
Yelen,E
Yeler,E
Yelesen,E
Yeleser,E
Yeliz,K
Yeltekin,E
Yemen,E
Yenel,E
Yenen,E
Yener,U
Yenerol,E
Yengi,E
Yenigül,K
Yenin,E
Yenisu,E
Yenisü,E
Yepelek,K
Yerel,E
Yergin,E
Yerik,E
Yersel,E
Yesügey,E
Yeşil,U
Yeşim,K
Yeşne,U
Yeten,E
Yetener,E
Yeter,U
Yeterkız,K
Yetik,E
Yetim,E
Yetiş,E
Yetişen,E
Yetkin,U
Yetkiner,E
Yılşen,K
Yiğitel,E
Yiğiter,E
Yipek,K
Yöner,E
Yönet,E
Yönetken,E
Yönetmen,E
Yöntem,E
Yurter,E
Yurtgüven,E
Yurtsev,U
Yurtseven,U
Yurtsever,U
Yurtsevil,K
Yurtsevin,K
Yüksel,U
Yükselen,K
Yümniye,K
Yürekli,E
Yürüker,E
Zekâi,E
Zekâvet,K
Zeki,E
Zekire,K
Zekiye,K
Zemin,E
Zemzem,K
Zengin,E
Zennur,K
Zeren,U
Zergûn,K
Zerin,E
Zerrin,K
Zerrinkâr,K
Zerrişte,K
Zeynel,E
Zeynep,K
Zeyni,E
Zeyniye,K
Zeyno,K
Zeynur,E
Zeyrek,E
Zihniye,K
Zinet,K
Zinnure,K
Ziver,U
Ziynet,K
Ziyneti,K
Züheyr,E
Zühre,K
Zühtiye,K
Zülfiye,K
Zülfüye,K
Zürriyet,E
Fikir,K
Fikri,E
Filiz,K
Firuz,E
Ful,K
Fuzuli,E
Füsun,K
Füsunkâr,K
Hıfzı,E
Kâşif,E
Lâtif,E
Lütfi,E
Lütuf,K
Lütufkâr,K
Müfit,E
Müftü,E
Münif,E
Müşfik,E
Örfi,E
Rıfkı,E
Tıflıgül,K
Ufuk,U
Vâkıf,E
Yusuf,E
Zülfi,E
Zülfü,E
Zülkif,E
Zülküf,E
Girgin,E
Giz,E
Göğüş,E
Gök,K
Gökgöl,E
Gökhun,E
Göknil,K
Göknur,U
Göksoy,E
Göksu,U
Göksun,U
Gökşin,U
Göktuğ,E
Göktürk,E
Gönül,K
Görgü,E
Görgün,E
Görk,E
Görklü,U
Göyük,E
Gözütok,E
Gül,K
Gülân,K
Gülgönül,K
Gülgûn,K
Gülgün,K
Gülhiz,K
Gülhuri,K
Güliz,K
Gülkız,K
Güllü,K
Gülmüş,K
Gülnur,K
Gülnuş,K
Gülöz,K
Gülriz,K
Gülru,K
Gülruh,K
Gülsim,K
Gülsimin,K
Gülsoy,U
Gülsu,K
Gülsüm,K
Gülsün,K
Gültop,K
Gülüm,K
Gülüstü,K
Gülüş,K
Gülyüz,K
Gümüş,U
Gümüşkurt,E
Gümüşkut,E
Gün,U
Güngör,U
Güngörmüş,E
Güngül,K
Günışık,E
Güniz,U
Günizi,E
Günizli,E
Günkurt,E
Günkut,U
Günkutlu,E
Günmutlu,E
Günnur,U
Günol,E
Günsili,K
Günsu,K
Güntimur,E
Güntülü,U
Güntürk,E
Güntürkün,E
Günyıl,E
Günyol,E
Günyüz,E
Gür,E
Gürgân,E
Gürsu,U
Güz,K
Güzin,K
Güzingül,K
Hoşgör,E
Hoşnigâr,K
Hülâgü,E
Hürgül,K
Hüsnügül,K
Ilgı,E
Ilgım,U
Ilgın,U
Irısgül,K
İlgi,U
İlgin,U
İlgü,U
İlgül,K
İlgün,U
İlig,E
İlkgül,K
İrgün,K
İsmigül,K
İyigün,E
İzgi,U
İzgü,E
İzgül,K
İzgün,K
Kırgız,E
Kızgın,E
Kızgınok,E
Kızgınyiğit,E
Kongur,E
Korgün,E
Koygun,E
Kutgün,K
Lâlgûn,K
Morgül,K
Mutlugün,E
Müjgân,K
Nigâr,K
Nilgûn,K
Nilgün,K
Nurgök,K
Nurgül,K
Nurgün,K
Nurnigâr,K
Oguş,U
Ogül,K
Ogün,E
Olgun,U
Olgunsoy,E
Olgunsu,E
Ongu,K
Ongun,E
Ongunsu,E
Ongur,E
Ongün,E
Orgun,E
Orgül,K
Orgün,E
Öngör,E
Öngü,E
Öngül,U
Öngün,E
Öngüt,E
Övgü,U
Övgül,K
Övgün,K
